job_id,title,company,location,url,list_date,status,applied_date,source,timestamp,applied
4319230933,Front-end Developer in Karachi | Webnet Pakistan,Webnet Pakistan Pvt Ltd,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/front-end-developer-in-karachi-webnet-pakistan-at-webnet-pakistan-pvt-ltd-4319230933?position=1&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=IO70DjmP9KJV9EOwTfLFVA%3D%3D,6 months ago,pending,,linkedin,2026-04-19 12:46:10.454332,False
4391725251,UI Frontend Developer,Hul Hub Pakistan,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/ui-frontend-developer-at-hul-hub-pakistan-4391725251?position=2&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=1mOuHOU%2BGnxfw8imFtEnUw%3D%3D,3 weeks ago,pending,,linkedin,2026-04-19 12:46:10.749581,False
4335312279,Front-End / Full-Stack Developer,Securiti AI,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/front-end-full-stack-developer-at-securiti-ai-4335312279?position=3&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=zjZuq2qKolbQcYv8bqR3bA%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:11.040221,False
4394683089,Associate Software Engineer - Front End,Hul Hub Pakistan,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/associate-software-engineer-front-end-at-hul-hub-pakistan-4394683089?position=4&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=4c2gRJH55tlFHX0c%2FqEWJg%3D%3D,2 weeks ago,pending,,linkedin,2026-04-19 12:46:11.329818,False
4401820347,"Web Developer & Analyst - 1245 - Karachi, Pakistan",Bionic Talent,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/web-developer-analyst-1245-karachi-pakistan-at-bionic-talent-4401820347?position=5&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=lOIuw1aVhjcfmk6d075lbw%3D%3D,3 days ago,pending,,linkedin,2026-04-19 12:46:11.620983,False
4397777773,Frontend Engineer,Flatgigs,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/frontend-engineer-at-flatgigs-4397777773?position=6&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=7wvl97n0smDy21z0tUm67w%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:11.910797,False
4395932158,"Web Developer & Analyst - 1227 - Karachi, Pakistan",Bionic Talent,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/web-developer-analyst-1227-karachi-pakistan-at-bionic-talent-4395932158?position=7&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=oxGZn%2BX4aWe8mHE0khR93Q%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:12.201310,False
4400757373,Frontend Engineer - Safepay HQ,Taraki,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/frontend-engineer-safepay-hq-at-taraki-4400757373?position=8&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=ql8ZO8bTOrVMl3OTVKvB7g%3D%3D,4 days ago,pending,,linkedin,2026-04-19 12:46:12.491759,False
4118869500,Intermediate Full-Stack Software Developer,LetHub,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/intermediate-full-stack-software-developer-at-lethub-4118869500?position=9&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=hgisaqjAQPTEpK7VcXdzRw%3D%3D,1 year ago,pending,,linkedin,2026-04-19 12:46:12.782569,False
4297427503,Full Stack MERN Developer,NextGENi - A DotZero Company,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-mern-developer-at-nextgeni-a-dotzero-company-4297427503?position=10&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=ia51wP4Raz0x0Wr4I8zppg%3D%3D,7 months ago,pending,,linkedin,2026-04-19 12:46:13.073285,False
4400306603,Front-End Web Developer (React + Azure),NorthBay - Pakistan,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/front-end-web-developer-react-%2B-azure-at-northbay-pakistan-4400306603?position=11&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=hg0xc7IeWc4FGzS2atAKeQ%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:13.363194,False
4388357347,Full Stack Developer,Flatgigs,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-at-flatgigs-4388357347?position=12&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=%2F34%2BCBYVOt7pSJN%2B8GyxYA%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:13.654624,False
4395980401,Frontend Engineer - ReactJs,Confiz,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/frontend-engineer-reactjs-at-confiz-4395980401?position=13&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=asyo%2FhTnOpW9TBso3foyYg%3D%3D,3 weeks ago,pending,,linkedin,2026-04-19 12:46:13.945395,False
4381910854,Full Stack Developer (Frontend-Focused),Contour Software,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-frontend-focused-at-contour-software-4381910854?position=14&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=FlZHCULd%2B15ZITzQg%2Fv8XQ%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:14.235655,False
4318354760,Full Stack Developer,ibex,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-at-ibex-4318354760?position=15&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=arV4WKrrmSKwM66hfPTing%3D%3D,3 days ago,pending,,linkedin,2026-04-19 12:46:14.526548,False
4398802471,Front-End Web Developer (React + Azure),NorthBay Solutions,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/front-end-web-developer-react-%2B-azure-at-northbay-solutions-4398802471?position=16&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=fEzTJHpUIHhRH70ZpDTZNg%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:14.817793,False
4399458825,Full Stack Developer,Contour Software,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-at-contour-software-4399458825?position=17&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=x21E5DsAQGOLLq%2BonWP9aA%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:15.107870,False
4385285719,Full Stack Engineer - Haball Private Limited,Taraki,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-engineer-haball-private-limited-at-taraki-4385285719?position=18&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=0Q0ZBHLsi7ij3BryiHDK4g%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:15.400692,False
4399412240,Senior Full Stack PHP Engineer,Confiz,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-php-engineer-at-confiz-4399412240?position=19&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=CIoq8HF0vDkY42ntrChJSw%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:15.690758,False
4400480131,AI empowered Fullstack developer,Dotgix Technologies,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/ai-empowered-fullstack-developer-at-dotgix-technologies-4400480131?position=20&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=hqHiZvGo6OLk5vFED8tCrw%3D%3D,2 days ago,pending,,linkedin,2026-04-19 12:46:15.981471,False
4395962914,Full Stack Engineer,ibex,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-engineer-at-ibex-4395962914?position=21&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=vo33XFL3CiBthVF3ioqQKg%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:16.271793,False
4394451218,Full Stack Developer - Node.js | React | React Native,Tussle Digital,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-node-js-react-react-native-at-tussle-digital-4394451218?position=22&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=zVk7cZaHXPjBKA4FoVSmwQ%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:16.564275,False
4388349791,Full Stack Software Engineer (.NET Core & Angular),Flatgigs,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-software-engineer-net-core-angular-at-flatgigs-4388349791?position=23&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=4pd8ygGJOr8oLT%2BCtuyn%2Fg%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:16.852204,False
4318512284,Senior Full Stack Engineer,Stellic,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-at-stellic-4318512284?position=24&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=Tn5cZ78Tt1pqhGxgao3k7A%3D%3D,5 months ago,pending,,linkedin,2026-04-19 12:46:17.142702,False
4366132617,Full Stack Engineer (Lead),Flatgigs,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-engineer-lead-at-flatgigs-4366132617?position=25&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=Lt%2FqqUtjnhX8m1kMYZe29A%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:17.433660,False
4363990836,"Full Stack Developer (JavaScript + Python) (Remote, Full-Time), PK [UJ01]",Smart Working,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-javascript-%2B-python-remote-full-time-pk-uj01-at-smart-working-4363990836?position=26&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=a%2FbTdBMZossHqQ1q50Czew%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:17.723800,False
4389907596,Full stack Engineer (Angular & .Net),Softech Worldwide,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-engineer-angular-net-at-softech-worldwide-4389907596?position=27&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=ZhhTYhGSTY4oY%2BjVKVCemw%3D%3D,3 weeks ago,pending,,linkedin,2026-04-19 12:46:18.013029,False
4397263686,Full Stack Developer (.net),Abacus,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-net-at-abacus-4397263686?position=28&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=P0R3yM%2BHtnEOpz5AO6hfLw%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:18.303103,False
4375671970,Full Stack Developer (Django/Python + React),Flatgigs,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-django-python-%2B-react-at-flatgigs-4375671970?position=29&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=IoPZwiGp%2BP0RwzwcrI3bqg%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:18.593272,False
4370146528,Senior Full Stack Engineer (Vue.js & Node.js),NorthBay - Pakistan,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-vue-js-node-js-at-northbay-pakistan-4370146528?position=30&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=AZtzqDcjkNtCTSVxHZn%2FdQ%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:18.883096,False
4402150748,"Full Stack Developer (.Net, TypeScript, React.js)",Confiz,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/full-stack-developer-net-typescript-react-js-at-confiz-4402150748?position=31&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=Mvb5rA4bdbs9KG0iYI5fGw%3D%3D,3 days ago,pending,,linkedin,2026-04-19 12:46:19.174204,False
4374162877,Lead/Senior Full-Stack Developer (Java + React or Angular),NorthBay - Pakistan,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/lead-senior-full-stack-developer-java-%2B-react-or-angular-at-northbay-pakistan-4374162877?position=32&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=IwL8Zho1eqspxQw2EFdpkQ%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:19.464234,False
4361416837,Senior Full Stack Engineer (Vue.js & Node.js),NorthBay Solutions,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-vue-js-node-js-at-northbay-solutions-4361416837?position=33&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=ADVP4aWTOhsYDdw0sqWZvQ%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:19.760067,False
4400633340,Senior Full Stack Developer (TypeScript),Contour Software,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-developer-typescript-at-contour-software-4400633340?position=34&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=y97O35FVyaCsmmjWNDlZIQ%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:20.050748,False
4370152342,Lead Full Stack Engineer (Vue.js & Node.js),NorthBay - Pakistan,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/lead-full-stack-engineer-vue-js-node-js-at-northbay-pakistan-4370152342?position=35&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=Nh9TAS6KypkNJDC9HYnUCA%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:20.340010,False
4361616808,"Senior Full Stack Engineer (.NET & Vue/React) - Fully Remote, CET",CoverGo | Insurtech,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-net-vue-react-fully-remote-cet-at-covergo-insurtech-4361616808?position=36&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=6j3DCCZ%2BjagroMAq6Yggiw%3D%3D,3 months ago,pending,,linkedin,2026-04-19 12:46:20.629808,False
4390601489,Senior Full Stack Developer,Contour Software,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-developer-at-contour-software-4390601489?position=37&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=EOS6ZXvkoh3FBnR3D1%2FBXg%3D%3D,3 weeks ago,pending,,linkedin,2026-04-19 12:46:20.920474,False
4361435387,Lead Full Stack Engineer (Vue.js & Node.js),NorthBay Solutions,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/lead-full-stack-engineer-vue-js-node-js-at-northbay-solutions-4361435387?position=38&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=1zwzpOP2uyZOz5RAQDGmvA%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:21.208453,False
4364769056,Lead/Senior Full-Stack Developer (Java + React or Angular),NorthBay Solutions,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/lead-senior-full-stack-developer-java-%2B-react-or-angular-at-northbay-solutions-4364769056?position=39&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=1yesOm2lNU3AbajSfEaiPA%3D%3D,2 months ago,pending,,linkedin,2026-04-19 12:46:21.499734,False
4389903892,Lead Full Stack (Angular & .Net) Engineer,Softech Worldwide,"Karachi Division, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/lead-full-stack-angular-net-engineer-at-softech-worldwide-4389903892?position=40&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=DjYPCn0DFnsSMLBbXPSUNw%3D%3D,3 weeks ago,pending,,linkedin,2026-04-19 12:46:21.787639,False
4385464688,"Senior Full Stack Engineer - Platform & DevOps (Remote, Full-Time), PK [HR161]",Smart Working,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-platform-devops-remote-full-time-pk-hr161-at-smart-working-4385464688?position=41&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=2PdEg8%2Fp3QQBmCUsdkLbMg%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:22.077066,False
4327988918,Senior Full Stack Engineer (Flutter & Backend),Albi,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-flutter-backend-at-albi-4327988918?position=42&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=8ZwCV2c3oeG4oNXYb2%2ByOA%3D%3D,1 week ago,pending,,linkedin,2026-04-19 12:46:22.366781,False
4384474875,"Senior Full Stack Engineer - React & Python & AI (Remote, Full-Time), PK [AS216]",Smart Working,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-react-python-ai-remote-full-time-pk-as216-at-smart-working-4384474875?position=43&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=0JnQLTaODRO%2Bwk8YVire4A%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:22.655110,False
4384483518,"Senior Full Stack Engineer - Clojure & React Native & Typescript (Remote, Full-Time), PK [AS220]",Smart Working,"Karāchi, Sindh, Pakistan",https://pk.linkedin.com/jobs/view/senior-full-stack-engineer-clojure-react-native-typescript-remote-full-time-pk-as220-at-smart-working-4384483518?position=44&pageNum=0&refId=8fnp2y50Pp5T5V6xpmi%2Bqg%3D%3D&trackingId=%2FS3aCKtI%2BBOQfpThK5MakQ%3D%3D,1 month ago,pending,,linkedin,2026-04-19 12:46:22.944253,False
10ea56d9e2579726,Webflow Designer & Front-End Developer,Anntoine Marketing + Design,"Hybrid remote in Hammond, LA 70403",https://www.indeed.com/viewjob?jk=10ea56d9e2579726,pending,,indeed,2026-04-19 12:46:49.369384,,False
54b9bca2e4bf4a9f,Custom Website Developer,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=54b9bca2e4bf4a9f,pending,,indeed,2026-04-19 12:46:49.658677,,False
6b970af11b92d4e2,Custom Website Developer,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=6b970af11b92d4e2,pending,,indeed,2026-04-19 12:46:49.947569,,False
cc136d3244047810,Custom Website Developer,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=cc136d3244047810,pending,,indeed,2026-04-19 12:46:50.248671,,False
f1e2d3c4b5a67890,Custom Website Developer,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=f1e2d3c4b5a67890,pending,,indeed,2026-04-19 12:46:50.537848,,False
08ce260d9481342e,Custom Website Developer,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=08ce260d9481342e,pending,,indeed,2026-04-19 12:46:50.827638,,False
773fc790f4e0d8b5,Front End and Analytics Developer to Modernize Cybersecurity Systems,"CyberBalance, LLC",Remote,https://www.indeed.com/viewjob?jk=773fc790f4e0d8b5,pending,,indeed,2026-04-19 12:46:51.117514,,False
51b9cae0228bb820,JavaScript Frontend Developer (TS/SCI with Full Scope Poly),"Revolution Technologies, LLC","Hybrid remote in Fort George G Meade, MD 20755",https://www.indeed.com/viewjob?jk=51b9cae0228bb820,pending,,indeed,2026-04-19 12:46:51.407388,,False
0f240f4a6c88a668,Frontend Developer - UI Design Systems,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=0f240f4a6c88a668,pending,,indeed,2026-04-19 12:46:51.696718,,False
ed5838ab45a92d95,Frontend Developer - UI Design Systems,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=ed5838ab45a92d95,pending,,indeed,2026-04-19 12:46:51.998097,,False
5990794dba736b43,Frontend Developer - UI Design Systems,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=5990794dba736b43,pending,,indeed,2026-04-19 12:46:52.287070,,False
03125aa8caaa4f2d,Software Engineer - Frontend Development,Metron,"Reston, VA",https://www.indeed.com/viewjob?jk=03125aa8caaa4f2d,pending,,indeed,2026-04-19 12:46:52.576198,,False
00a7cfc3a654db14,Frontend Developer - UI Design Systems,"Triumph Tech, LLC","Surprise, AZ 85378",https://www.indeed.com/viewjob?jk=00a7cfc3a654db14,pending,,indeed,2026-04-19 12:46:52.865277,,False
ff3046bcc4043bbc,IT React Developer (Software Dev II),New Mexico Mutual Casualty Company,"Albuquerque, NM 87113",https://www.indeed.com/viewjob?jk=ff3046bcc4043bbc,pending,,indeed,2026-04-19 12:46:53.156269,,False
3e0dc97b8b1ba043,Senior Angular Developer,"CGI Group, Inc.","Washington, DC 20022",https://www.indeed.com/viewjob?jk=3e0dc97b8b1ba043,pending,,indeed,2026-04-19 12:46:53.445919,,False
47da9da3e96f36df,Frontend Developer - TS/SCI with Polygraph,General Dynamics Information Technology,"Chantilly, VA",https://www.indeed.com/viewjob?jk=47da9da3e96f36df,pending,,indeed,2026-04-19 12:46:53.735325,,False
45248cdf71e697e1,Senior React Developer,System One,"Greenwood Village, CO 80112",https://www.indeed.com/viewjob?jk=45248cdf71e697e1,pending,,indeed,2026-04-19 12:46:54.025013,,False
b4c0b1a85ad77094,Senior React Developer/Architect,"CGI Group, Inc.","Centennial, CO",https://www.indeed.com/viewjob?jk=b4c0b1a85ad77094,pending,,indeed,2026-04-19 12:46:54.314255,,False
7854aa9d68f70318,Front End Software Developer - TS/SCI with Polygraph,General Dynamics Information Technology,"Chantilly, VA",https://www.indeed.com/viewjob?jk=7854aa9d68f70318,pending,,indeed,2026-04-19 12:46:54.603042,,False
a89c1084d048f3e3,Senior React Typescript UI Developer,ITAC Solutions,"Birmingham, AL 35210",https://www.indeed.com/viewjob?jk=a89c1084d048f3e3,pending,,indeed,2026-04-19 12:46:54.892354,,False
cdf45e9cfca94736,Front-End Developer (React / Next.js),Computer Enterprises Inc,"Remote in Pittsburgh, PA 15217",https://www.indeed.com/viewjob?jk=cdf45e9cfca94736,pending,,indeed,2026-04-19 12:46:55.184269,,False
67e27ac486503abd,Front End/Full Stack Java Developer (4-6 years experience) 110-130K,Career Developers,"Hybrid remote in Manhattan, NY 10022",https://www.indeed.com/viewjob?jk=67e27ac486503abd,pending,,indeed,2026-04-19 12:46:55.473920,,False
25434c44c9b68e7b,Cloud Front End Developer - React,Deloitte,"Dallas, TX",https://www.indeed.com/viewjob?jk=25434c44c9b68e7b,pending,,indeed,2026-04-19 12:46:55.763686,,False
2cc1bfe8d31f36ba,"Senior Frontend Engineer, Annotation Tools",Apple,"Sunnyvale, CA",https://www.indeed.com/viewjob?jk=2cc1bfe8d31f36ba,pending,,indeed,2026-04-19 12:46:56.052826,,False
6665ea87260b29b0,Sr. Web Frontend Software Engineer,Tesla,"Fremont, CA 94539",https://www.indeed.com/viewjob?jk=6665ea87260b29b0,pending,,indeed,2026-04-19 12:46:56.352603,,False
f2d81681c9ae7a8f,"Sr. Software Engineer, Frontend, Tesla Scheduling Services",Tesla,"Bellevue, WA 98007",https://www.indeed.com/viewjob?jk=f2d81681c9ae7a8f,pending,,indeed,2026-04-19 12:46:56.640124,,False
